group,sample
als_neuron,2036BA6-B
als_neuron,2036BA6-C
als_neuron,2036BA6_NeuN_A
als_neuron,2036BA6_NeuN_B
als_neuron,2036BA6_NeuN_C
als_neuron,1844BA6-A
als_neuron,1844BA6-B
als_neuron,1844BA6-C
als_neuron,1844BA6_NeuN_A
als_neuron,1844BA6_NeuN_B
als_neuron,1844BA6_NeuN_C
als_neuron,1700BA6_NeuN_A
als_neuron,1700BA6_NeuN_B
als_neuron,1700BA6_NeuN_C
als_neuron,1700BA6_TDP_A
als_neuron,1700BA6_TDP_B
als_neuron,1700BA6_TDP_C
control_neuron,1278_BA6_A
control_neuron,1278_BA6_B
control_neuron,1278_BA6_C
control_neuron,5087_BA6_A
control_neuron,5087_BA6_B
control_neuron,5087_BA6_C
control_neuron,5219_BA6_A
control_neuron,5219_BA6_B
control_neuron,5219_BA6_C
control_neuron,5451-BA6-A
control_neuron,5451-BA6-B
control_neuron,5451-BA6-C
control_neuron,5657_BA6_A
control_neuron,5657_BA6_B
control_neuron,5657_BA6_C
control_neuron,5817_BA6_A
control_neuron,5817_BA6_B
control_neuron,5817_BA6_C
control_neuron,5823_BA6_A
control_neuron,5823_BA6_B
control_neuron,5823_BA6_C
control_neuron,936_BA6_A
control_neuron,936_BA6_B
control_neuron,936_BA6_C
ftd_neuron,1300PFC_NeuN_A
ftd_neuron,1300PFC_NeuN_B
ftd_neuron,1300PFC_NeuN_C
ftd_neuron,1300PFC_TDP_A
ftd_neuron,1300PFC_TDP_B
ftd_neuron,1300PFC_TDP_C
ftd_neuron,1334PFC_NeuN_A
ftd_neuron,1334PFC_NeuN_B
ftd_neuron,1334PFC_NeuN_C
ftd_neuron,1334PFC_TDP_A
ftd_neuron,1334PFC_TDP_B
ftd_neuron,1334PFC_TDP_C
ftd_neuron,1792PFC_NeuN_A
ftd_neuron,1792PFC_NeuN_B
ftd_neuron,1792PFC_NeuN_C
ftd_neuron,1792PFC_TDP_A
ftd_neuron,1792PFC_TDP_B
ftd_neuron,1792PFC_TDP_C
ftd_neuron,6004PFC_N_A
ftd_neuron,6004PFC_N_B
ftd_neuron,6004PFC_N_C
ftd_neuron,6004PFC_T_A
ftd_neuron,6004PFC_T_B
ftd_neuron,6004PFC_T_C
ftd_neuron,S08631PFC_N_A
ftd_neuron,S08631PFC_N_B
ftd_neuron,S08631PFC_N_C
ftd_neuron,S08631PFC_T_A
ftd_neuron,S08631PFC_T_B
ftd_neuron,S08631PFC_T_C
ftd_neuron,S13034PFC_N_A
ftd_neuron,S13034PFC_N_B
ftd_neuron,S13034PFC_N_C
ftd_neuron,S13034PFC_T_A
ftd_neuron,S13034PFC_T_B
ftd_neuron,S13034PFC_T_C
control_neuron_pink_peak_positive_normal,4643_MDA_24
control_neuron_pink_peak_positive_normal,5823_20160810-dg-1cp3D11_20170221-WGS
control_neuron_pink_peak_positive_normal,5823_20160810-dg-1cp3H1_20170221-WGS
control_neuron_pink_peak_positive_normal,5087-1cp1D6
control_neuron_pink_peak_positive_normal,5087-1cp1H10b
control_neuron_pink_peak_positive_normal,5532-1cp1H11
control_neuron_pink_peak_positive_normal,5532-1cp1H4
control_neuron_pink_peak_positive_normal,5532-1cp1H9
control_neuron_pink_peak_positive_normal,5087pfc-Rp3F4
alz_neuron_pink_peak_positive_normal,1353-181114-Pp2B08
alz_neuron_pink_peak_positive_high,1353-181114-Pp2H10
alz_neuron_pink_peak_positive_normal,1353_180322_P1E03
alz_neuron_pink_peak_positive_normal,1353_180322_Pp1C02
alz_neuron_pink_peak_positive_normal,1353_180322_Pp1H01
alz_neuron_pink_peak_positive_normal,1353_180508_Hp2E08
alz_neuron_pink_peak_positive_normal,1353_180508_Hp2G06
alz_neuron_pink_peak_positive_normal,1456_180403_Hp1D06
alz_neuron_pink_peak_positive_normal,1647-181116-Hp3C11
alz_neuron_pink_peak_positive_normal,1647-181116-Hp3E10
alz_neuron_pink_peak_positive_normal,1647-181116-Hp3G08
alz_neuron_pink_peak_positive_normal,1647-181116-Hp3H06
alz_neuron_pink_peak_positive_high,1647-190108-Pp3B09
alz_neuron_pink_peak_positive_normal,1647-190108-Pp3B10
alz_neuron_pink_peak_positive_normal,1647_180713_P2B05
alz_neuron_pink_peak_positive_normal,1647_180713_P2D11
alz_neuron_pink_peak_positive_normal,1647_180713_P2G01
alz_neuron_pink_peak_positive_normal,MA1647_p1E05
alz_neuron_pink_peak_positive_normal,1828-181116-Hp2B07
alz_neuron_pink_peak_positive_normal,1828-181116-Hp2C09
alz_neuron_pink_peak_positive_normal,1828-181116-Hp2D07
alz_neuron_pink_peak_positive_normal,1828-181116-Hp2D09
alz_neuron_pink_peak_positive_normal,MA1828_p1A09
alz_neuron_pink_peak_positive_normal,MA1828_p1C06
alz_neuron_pink_peak_positive_normal,MA1828_p1F01
alz_neuron_pink_peak_positive_normal,MA1828_p1F03
alz_neuron_pink_peak_positive_normal,MA1828_p2G02
alz_neuron_pink_peak_positive_normal,1995-181114-Pp5E11
alz_neuron_pink_peak_positive_high,1995-181114-Pp5G02
alz_neuron_pink_peak_positive_normal,1995-181114-Pp5H06
